-5.8994,-1.6276,3.8023,-4.4336,0.16094
-6.2223,3.9987,-5.6062,2.1306,5.2365
-5.6872,1.5217,-1.5524,0.60532,1.696
-6.0394,-1.7156,2.4698,4.4567,-2.5394
-6.5752,-5.4955,6.3267,0.95492,-1.194
-6.3143,1.9431,-5.5468,-4.102,4.8891
-6.0612,-4.6314,4.9724,-2.6592,-4.7327
-6.0035,-4.338,-3.1211,2.8695,0.90072
-6.0901,-4.9742,5.5507,2.3694,-1.065
-6.7406,3.973,-4.1078,-1.0762,4.8997
-6.1752,1.6331,-4.9884,-1.8234,5.9237
-6.3785,-3.8026,5.8094,-4.5413,-6.1538
-5.8135,-5.5708,3.6395,-1.5084,-2.9022
-5.9264,4.7239,-5.3354,0.016769,5.4256
-6.6021,3.8427,4.0302,-4.9973,-0.7351
-5.8758,-2.1797,-0.11516,-1.41,5.7937
-6.1638,0.97494,-5.3405,4.7117,5.8082
-6.1338,-4.1132,-1.9517,1.8567,-6.1879
-7.0044,-3.2148,-1.1431,1.6207,0.17767
-5.8633,2.9144,-4.6103,1.759,5.7048
-6.5117,1.8061,-5.6307,4.9118,3.3468
-6.0609,5.967,2.4556,-3.9736,1.8668
-6.2036,-2.8984,1.2321,-0.33814,3.1811
-6.0001,-1.248,2.1806,1.5002,4.3354
-7.3189,-2.4811,4.508,2.7222,-3.7254
-6.1222,-3.6934,3.6658,1.1678,1.5316
-7.0123,-4.311,5.534,3.4499,-6.1959
-6.238,0.4006,-2.4094,2.6308,4.3027
-5.9409,3.7654,-5.8592,-0.75784,5.9914
-6.0707,-3.4502,-1.8071,3.9782,-0.12873
-6.474,-5.8233,5.9664,-3.2932,-5.0381
-5.7657,-3.7183,5.3596,-1.312,-3.3156
-6.0345,5.3563,-3.2069,-3.6629,-0.398
-5.8554,1.8293,1.4917,-5.1975,-3.6689
-6.9724,0.35912,5.6988,2.7501,6.1731
-6.4833,3.3329,-2.412,-0.16546,4.6828
-6.4394,4.1895,-5.8548,2.4171,6.3976
-6.6444,4.0585,-3.6023,0.81952,2.9073
-6.3969,2.2565,-4.0801,2.004,4.2345
-6.5327,-3.3954,-6.1513,-1.3599,2.7077
-6.1789,-3.4514,5.1888,3.1377,-6.1548
-5.7955,-2.5794,5.1437,-3.8114,-4.785
-6.1451,-3.1526,-4.7778,-3.4338,3.2376
-6.2213,-2.5778,5.1128,-1.132,0.92888
-6.3621,5.403,-5.7371,4.5341,5.4087
-6.2754,-2.0933,2.9371,2.654,-3.0193
-6.3985,-1.36,-3.1894,3.7773,-5.5642
-6.2504,4.5561,2.7696,0.24898,-0.32547
-5.797,1.9099,-4.5424,3.8107,4.9368
-6.4887,5.2096,-2.9986,-1.0475,-0.15257
-6.456,-4.3011,3.1188,-0.18926,-6.2541
-6.0087,-0.04041,4.5161,-3.5536,-1.7655
-6.145,1.4196,3.6208,-4.1232,-4.033
-6.3037,-3.8502,5.0113,-3.0099,-5.8402
-6.502,4.2755,-1.8474,-0.32134,5.0101
-7.2776,-0.94447,5.8763,-5.9451,5.3984
-6.4705,-4.7638,6.1244,-4.1183,-1.38
-6.7995,4.4223,-5.3183,1.2836,5.2619
-6.8577,-5.4402,5.2334,2.0712,-6.7345
-7.3618,3.3312,-6.9708,-2.3379,6.0357
-6.2708,4.9729,-6.0317,-1.1423,5.9611
-6.1045,-2.9806,2.2832,-4.2726,0.81489
-6.4663,5.2307,5.3038,-4.5289,-2.122
-5.9184,1.9984,3.8506,-2.5632,-4.0092
-5.9595,-4.4565,4.6735,0.83791,-5.1763
-6.6051,3.1196,5.4982,-3.0295,5.5975
-6.5968,4.6971,-6.2439,4.8404,6.3096
-5.7163,-2.6078,5.3978,-2.1511,-0.66246
-6.2361,1.8937,-5.9086,1.9427,4.7878
-6.9308,2.5301,-5.3205,-3.6376,-3.6774
-7.0796,2.0642,3.678,0.84479,-0.81665
-5.7594,-3.4735,4.4416,1.2913,-5.1349
-8.1775,6.6867,-7.425,-2.2047,4.3367
-7.0211,0.71609,-4.2597,0.88485,5.9673
-7.0054,3.3965,-6.4181,-0.49392,6.5515
-5.9952,-4.7101,3.0505,2.5418,-4.8095
-6.6831,-4.8175,-1.2972,3.9407,0.89409
-6.1593,1.1755,4.0986,-0.57168,-5.3566
-6.9945,-2.2841,-6.0142,6.2072,-2.0761
-6.6067,-0.71142,0.47311,-3.0508,3.5279
-6.6095,-3.6905,6.299,2.302,-5.8056
-6.4821,-3.8242,0.58148,6.1787,1.2811
-6.5137,-4.9671,-0.9948,3.5355,-2.8101
-6.2816,-1.7659,6.4428,-5.7196,-2.9537
-6.1613,-4.7099,4.8411,-0.6482,-5.5387
-6.5104,-4.8812,6.2195,-4.892,-1.0148
-5.8255,-2.0929,5.5176,-4.6122,-5.1156
-5.7539,-1.9727,0.29783,1.2278,2.785
-6.3057,4.7249,-4.6907,0.0376,6.0496
-6.5042,-1.9369,-2.3891,0.22266,3.7224
-6.6402,0.20558,-0.49001,-3.2506,5.6183
-6.8287,5.7957,-2.0643,4.3613,5.8805
-6.4037,-5.2669,5.5125,-1.5682,-4.7866
-6.0232,-0.090907,-4.9597,3.8591,5.4449
-6.4556,4.7286,-5.9155,3.2626,6.1109
-6.1662,3.4485,-1.7877,2.0203,-2.2836
-5.7217,-1.3372,4.4853,-3.8591,-4.7792
-5.9503,3.8094,-4.4317,0.90002,5.1312
-6.2167,-0.20997,-5.0373,3.0602,4.8223
-6.2253,-2.4477,-5.0351,-3.3328,4.5742
-6.4234,3.7189,-0.50199,2.3269,-1.3231
-6.8159,-5.249,-2.3231,-4.5408,4.3117
-6.7904,3.6793,5.5573,-5.6107,-3.7591
-6.1005,-4.109,-4.9313,0.85494,-0.19489
-6.1779,3.7041,-4.2799,2.9303,-1.2985
-6.2504,-3.1699,0.60768,2.6041,-0.68156
-6.3579,2.7781,-6.251,4.272,6.007
-5.9415,5.8393,-1.5464,-3.358,3.1942
-7.0638,5.5664,-0.4785,5.169,-3.3283
-6.7693,3.5078,-6.9345,3.654,-2.7409
-6.4155,5.807,-4.5026,-3.0931,-4.0669
-7.4515,-5.022,-5.8172,1.7931,1.8236
-7.0839,-5.5036,6.2404,-1.0886,-6.5674
-7.3179,-0.42998,-4.9073,-1.1165,-1.8109
-6.6038,1.7094,6.1839,0.21063,4.9268
-6.8025,4.3302,4.7984,-4.1867,-3.8174
-6.8825,-5.8554,4.4729,2.4301,-4.2036
-7.0006,4.7089,5.3154,5.0119,-1.9002
-7.0248,4.7112,3.536,0.070498,-4.8692
-6.0687,3.1422,-3.5101,3.7425,3.0413
-6.3918,0.99201,6.2708,-4.0494,-4.2675
-6.2053,-5.1661,-1.0324,3.8707,4.1015
-6.5841,-1.7924,3.0217,-0.75301,-3.2664
-6.508,-2.0504,2.0859,-2.9497,2.8775
-6.5669,0.68838,2.9289,0.99041,3.6084
-6.1501,5.295,4.1143,-3.3575,-1.4315
-6.6244,5.3765,-5.688,3.7411,5.241
-6.1227,-3.0653,1.4751,1.5327,4.7174
-6.2368,-3.6616,-4.4999,-3.4556,5.2868
-6.3972,-0.2988,-6.7064,5.1679,0.48692
-7.1756,-2.8687,2.521,5.5352,5.1794
-6.2947,-1.8771,4.7497,3.7086,-6.2905
-6.1763,-3.4656,-3.998,3.9372,0.23897
-6.355,6.0862,-5.4152,2.9781,2.0755
-6.6442,5.6697,-6.4274,0.16788,-0.47032
-6.1559,4.411,-5.9482,4.6583,5.5333
-6.0436,-1.1215,1.0567,-4.321,4.1486
-6.1979,3.8867,-4.6548,-0.8724,5.6931
-6.779,2.2432,0.77575,-5.2053,-6.3157
-6.1074,4.5021,-2.8616,-0.20946,3.6866
-6.4181,4.3248,2.2542,-1.6912,3.8655
-6.2401,3.4196,1.0661,-2.1493,-4.9273
-6.5868,-3.8115,-5.7573,2.5678,3.6018
-6.7176,2.6406,-4.4378,3.0382,1.7204
-6.5742,-4.7466,5.8023,-4.1957,-6.5536
-6.8388,5.5714,-6.3687,2.3057,6.0786
-6.4907,2.2104,0.41269,-3.8304,-2.1026
-6.5069,3.8511,-6.3334,5.2074,6.0996
-6.0018,1.4323,5.5533,-5.1204,-3.8504
-5.8981,3.6548,-2.3508,-2.5469,4.7801
-6.2504,-2.2857,2.7666,-1.2067,0.82488
-6.036,2.3223,1.8083,-3.4845,6.0007
-6.7065,-2.8816,3.0013,4.0861,-1.2038
-6.5525,-5.2078,-0.53846,3.1828,-4.8738
-6.1341,4.2052,-5.7007,2.3391,4.8545
-6.2517,2.7561,-5.7135,3.399,6.1678
-6.3518,-4.2671,3.6988,-0.77757,-3.6194
-5.9746,-0.36532,-4.2778,4.4157,3.2593
-5.9907,-4.4339,-5.3483,-0.31252,-2.7212
-6.2432,5.5538,1.9778,1.6411,-4.8127
-6.6654,-4.0803,-3.5693,-4.8111,-4.5079
-6.1224,4.5483,-2.1753,-0.59255,3.4303
-5.7764,-4.1486,5.4436,3.3662,-5.8877
-6.2644,4.2262,-1.2725,-0.18777,-4.9806
-6.4151,2.3788,3.0668,-0.11709,-3.7753
-6.2503,-4.0242,-2.8831,1.3662,5.9018
-6.4424,6.1577,-5.9628,-3.3639,2.0817
-6.7329,-3.0598,4.7201,-2.2393,3.0411
-6.2182,4.0657,2.4294,1.9855,-1.0848
-6.7617,3.5993,-6.6271,4.2646,6.8126
-5.8905,0.7589,-0.32679,1.1736,-4.1186
-6.3153,-0.3845,-4.8469,-2.3155,5.4867
-7.433,7.3209,-7.0688,4.5962,4.5152
-6.0181,-2.4443,3.3884,-2.2628,0.38021
-6.1287,3.645,-5.6634,4.241,5.2289
-6.1414,0.96819,5.5947,-4.2823,-5.3516
-6.5797,3.5475,5.594,3.4503,-4.674
-6.4939,3.1392,-5.2603,-1.6957,6.3142
-6.1753,2.243,-0.98956,-3.923,-2.7623
-6.3002,-4.8339,1.7232,-4.9083,-1.2157
-6.2005,1.9722,-3.8907,-4.6352,5.3915
-6.0683,-5.1346,6.0362,-1.3833,-1.2739
-5.6504,-4.943,4.6503,-1.8265,-4.913
-5.6941,-1.1126,-0.06449,-3.2069,1.8898
-6.3841,5.5912,-5.668,-1.8163,5.0066
-6.6884,0.4074,-1.7709,3.8766,2.3236
-6.2687,5.2444,-4.493,0.20333,3.6558
-6.9849,-5.9768,-4.1029,-5.2706,1.306
-6.9879,-3.338,5.2391,1.6165,5.4146
-6.5693,-4.1146,1.3708,-2.4629,-1.4673
-6.3127,-2.1076,6.0447,-4.5513,-2.7644
-6.7725,1.33,3.0511,-5.9958,0.99822
-6.0726,-1.8743,-5.7375,3.1669,4.9239
-6.2383,0.8249,6.0596,3.4003,-5.8676
-5.9537,3.017,-3.6256,-0.32336,1.5265
-6.2552,-4.8794,3.627,0.21673,0.78456
-6.5865,-0.15537,-5.5765,0.52544,5.6969
-5.7266,-4.9566,5.2836,2.4622,-0.84724
-6.7313,4.4653,-5.4364,3.3938,2.0445
-7.2013,-7.7648,-0.61091,-2.7777,-1.3115
-6.2131,5.3827,-1.9327,-1.4611,1.1157
-6.7206,5.5523,-3.2368,4.8109,0.22584
-6.3404,-1.5989,5.6952,-4.9002,-5.4751
-6.4719,5.4694,-5.4571,-0.66187,4.3143
-6.1596,-3.0518,6.0191,-4.9521,-5.9903
-6.0436,-0.091757,-3.0314,4.5175,4.4775
-6.2507,1.1634,-4.6265,4.8457,-4.1234
-6.0595,-4.4028,4.1598,-1.8995,-5.5026
-6.1147,-5.0103,3.9256,4.6092,0.51166
-6.5041,6.1477,-6.7793,1.5257,5.8462
-6.4248,-4.7906,5.2085,0.48166,2.4347
-5.9908,3.0687,-0.069742,-0.30026,-4.2279
-6.522,2.918,-6.0717,2.2342,3.1295
-6.657,4.1335,-5.8179,4.0146,6.2186
-6.4942,-0.17839,-4.6515,4.9257,-2.6866
-5.8629,-3.6046,-0.16976,1.0397,3.4999
-5.9271,-0.27028,-5.4057,2.2348,4.904
-5.9912,-2.5038,5.2283,-3.6346,-6.0724
-6.3782,-5.0133,6.4748,-2.3523,-5.6959
-6.3464,1.7543,3.9849,-3.6879,-2.6155
-6.3652,-2.7294,1.1062,-2.0932,-1.8059
-6.2383,-2.2649,6.2985,-5.7222,3.5726
-6.5347,-0.55137,-5.1106,5.3189,4.3267
-6.0186,-1.2334,-5.522,-0.68528,2.1483
-5.6983,3.1587,-3.7682,5.7724,-0.25887
-5.9501,-3.7142,-4.2549,-4.0897,5.4019
-6.5237,4.176,-1.3113,3.0071,0.65159
-6.2265,-4.1143,6.1953,-0.70687,-5.2948
-6.362,5.4682,-4.5397,4.035,1.2435
-6.0478,4.3795,0.9788,-0.66722,-2.3499
-6.2371,5.5545,-5.5479,-3.3848,4.9717
-6.2947,-3.4656,5.7131,2.1714,-6.0274
-6.1206,2.8661,-3.4249,-3.903,4.0368
-6.7026,-2.7552,-5.8303,-2.0042,5.2668
-6.2347,4.1821,2.6273,-1.6983,-1.4177
-6.1524,1.1263,2.3694,-3.9244,-5.5186
-5.9653,0.53821,-4.2652,3.9251,3.8614
-6.4762,0.84349,-3.7304,-2.3991,5.4748
-6.0073,-4.9316,1.5306,3.2822,-3.9302
-6.2191,3.514,-5.8868,1.6174,-4.0094
-5.838,1.4303,-2.708,-1.4145,2.6482
-6.1501,-4.0495,6.0085,0.59736,0.1412
-6.3084,2.7175,-4.9211,-4.7634,3.1759
-6.2883,-2.6519,5.0415,-0.99904,-1.9398
-7.3333,2.5503,-4.5043,2.6942,6.5269
-6.0518,3.0682,-1.8794,-0.88895,0.72661
-5.945,-5.736,2.9586,2.2119,-3.5243
-6.8816,-4.8847,6.5479,-3.4478,-6.1705
-6.3441,4.9184,-1.1036,2.7121,0.21032
-6.4836,4.0769,-5.342,1.812,6.1567
-6.367,6.5541,4.8803,-0.63365,-2.0118
-5.98,-3.0869,1.7145,1.8876,-3.2477
-6.8841,-4.0828,-6.354,5.2284,5.8603
-6.3989,-3.4935,5.9657,-4.8312,-6.3013
-6.1605,-5.4487,3.5461,-2.4428,-2.2927
-5.9464,2.3707,3.0717,2.1285,3.5022
-6.431,5.8554,0.36876,-0.39757,3.5601
-6.7187,0.84712,-6.0844,2.363,6.2144
-7.8437,6.1661,-7.1907,-2.2725,7.7371
-6.1082,-3.6861,5.2135,-0.99426,-2.4155
-6.1996,1.0365,-4.8631,3.4074,5.9158
-7.0456,5.5312,-4.2924,-0.83864,1.326
-5.8916,-3.8586,-4.9547,3.1618,5.1172
-5.979,4.4181,-5.3179,-2.0497,4.9947
-5.8866,-1.2333,-5.3752,3.6947,5.2061
-6.8348,6.3784,-4.5799,-2.2245,7.336
-6.0502,4.0444,5.1638,1.3959,-1.8313
-6.4336,-1.008,-3.2684,4.4261,4.6078
-5.9675,-3.1042,2.0049,4.3005,3.2829
-5.9723,4.7296,-5.9249,1.1685,-0.48185
-6.6192,-2.5378,6.0393,-1.4985,-6.4111
-6.6229,5.3542,-5.8895,-1.195,5.9529
-6.3583,-4.8768,-0.25595,1.6184,-2.9027
-6.082,4.8953,-4.4955,1.3692,5.7105
-5.83,2.9054,-1.6844,-3.3099,3.9481
-6.6344,6.0961,5.4062,0.68157,-6.0769
-7.0996,5.4068,-6.0883,2.318,6.7374
-5.7937,-4.8475,5.6806,-2.0751,-5.0089
-6.4539,4.2336,-5.2816,-2.9244,4.9276
-6.7523,4.7308,-3.3988,-4.6253,1.8201
-5.8667,-0.46353,1.6766,-4.2405,1.7708
-6.9539,5.0814,-5.9969,1.1076,6.4788
-6.2377,-0.31781,5.8616,-2.7186,-0.14917
-7.0499,-2.5996,5.2225,2.3661,3.5371
-6.3157,5.4093,-5.9777,-0.40499,5.0223
-6.5366,-3.7119,5.805,-5.3477,-6.0514
-6.4871,-5.5392,-6.0168,5.4218,2.0691
-6.2565,4.6612,-5.5375,0.82454,5.8275
-6.9161,3.3455,-6.4137,3.5574,6.1429
-6.6053,0.94255,6.2253,1.0312,-2.7074
-6.0965,-5.7727,4.1442,1.7795,-3.923
-6.7392,-3.9217,-0.43194,-0.55837,5.1007
-6.7324,3.0992,-5.631,1.9581,6.2096
-6.3244,-3.2681,-3.5786,3.4417,-5.7184
-6.7555,-1.4392,-0.98229,-2.2979,4.4598
-7.4232,5.1311,-7.1031,-6.2061,-2.561
-5.8226,-4.9233,1.0728,-0.99919,5.3923
-6.0949,-2.759,2.8785,-5.5446,-0.73754
-5.8546,0.67714,-1.8556,-3.8513,2.9195
-6.275,3.0235,-5.3851,1.4222,4.4049
-6.2876,-4.9603,5.4061,-2.0654,0.52611
-5.7104,-4.1313,4.8451,-0.079458,-5.4316
-6.448,3.6012,2.9227,4.2649,-4.5515
-6.4214,4.9011,4.4233,-1.9585,-0.82947
-6.1677,-1.2633,-5.838,5.8204,-2.2842
-7.1018,-3.4214,-5.9778,3.7258,6.8741
-6.0059,4.0817,4.35,-4.4441,-4.6751
-5.9133,-0.018246,3.4984,1.0267,4.3978
-6.455,4.3476,5.9582,-5.6537,-3.5705
-6.4732,-3.5049,1.8839,-4.1455,-4.3067
-6.4395,0.73469,5.3468,-3.9175,-6.2562
-6.7033,1.4701,4.7078,-5.0511,-5.3612
-6.2542,1.1484,-1.1851,-0.89441,2.532
-5.8345,4.8898,-2.3052,-1.6076,2.5709
-6.1351,-0.030411,-4.2628,2.4725,1.4791
-6.4095,5.8167,-6.4322,4.9419,1.043
-7.0702,4.0698,-5.9684,-5.651,5.4541
-6.3609,-5.0283,3.2366,-0.044998,-5.3575
-6.4933,-3.9711,-6.0599,4.9519,-5.9198
-6.1662,-5.8049,-1.822,-3.5827,4.2643
-6.0418,-4.2248,6.1054,2.023,2.3927
-7.2131,-1.4901,-6.6056,0.24285,1.0571
-6.2893,-1.8966,-4.5583,4.3449,-0.73365
-5.9057,4.0578,-5.6236,2.0373,5.8135
-6.7902,3.0076,6.7275,-5.1409,-0.38442
-6.3414,5.0051,-6.3339,2.6096,-2.1501
-6.5255,-1.9712,6.6206,-3.9995,4.7336
-6.1809,3.907,-0.42872,1.243,0.5519
-6.0131,0.38065,3.6443,-4.2312,1.4903
-7.1422,4.8135,5.8994,-1.1176,-4.2937
-6.0919,-5.0889,5.8995,-1.8929,-5.487
-6.0918,2.2786,2.0909,-1.155,-0.77371
-5.8524,-2.4312,3.8,1.372,-4.8497
-5.9827,-1.1216,1.065,3.5182,3.6996
-7.0586,4.2621,-3.5345,4.1925,-5.7901
-6.1101,3.9836,-1.9115,-3.5292,-0.56548
-5.9001,3.6537,-4.9653,1.9686,-5.3753
-6.3662,5.2106,-3.2353,-1.4186,4.1534
-6.1647,-3.6871,-1.1433,3.2805,-0.0014619
-6.3551,4.5542,-5.6225,2.1837,6.1228
-6.3737,-4.9806,4.4383,-4.0903,-3.0647
-6.1409,3.284,-4.1729,4.996,-0.065307
-6.8092,-6.105,6.3452,-5.0682,-5.7608
-6.4396,-3.8559,3.031,4.2876,2.2759
-6.1159,4.2425,-5.1162,-3.9871,-1.1931
-6.4854,-2.7908,6.4337,1.7848,3.2779
-5.9929,4.1246,-4.1185,-0.30888,4.8592
-6.0758,-4.4382,5.9475,1.5673,-5.5659
-6.3246,-3.8891,-0.48241,-2.4123,-2.8515
-6.1869,-0.95726,2.5001,0.33891,-2.7986
-6.2959,5.8688,3.4903,-3.9436,3.785
-6.4505,-0.94741,4.1977,3.393,4.492
-7.1152,-2.0076,6.8437,-4.7069,-6.9128
-6.3023,2.5705,-5.1223,-4.1362,-1.459
-6.1808,1.2154,-0.34109,-3.6484,3.545
-6.1145,-0.17665,-3.3548,-3.7963,2.5216
-6.4803,4.9836,-4.6822,-2.9519,1.4024
-7.1139,1.5474,-6.6161,1.4691,6.6884
-6.2954,4.5261,2.8696,1.2918,-4.7169
-6.5322,4.6539,-6.3843,4.1374,2.0995
-6.4369,-2.5015,-4.957,-4.6207,4.5118
-6.2124,-1.8015,0.52968,-2.5946,4.6891
-7.8688,-4.7587,7.6785,-4.3071,-7.8687
-5.9723,-0.76693,3.411,-3.9678,-5.5085
-6.3197,-2.7089,-4.7557,4.3981,0.6287
-6.8169,-2.6705,6.2857,2.3282,-5.7688
-6.5615,4.2947,-5.9904,3.4324,5.9867
-5.7674,-1.5753,-1.586,-1.9082,-2.7815
-6.5623,-1.4634,6.2572,-5.2683,6.1316
-6.7353,-6.5377,-6.1586,0.35905,-4.039
-5.8405,5.1653,-3.8878,5.2163,-0.56824
-6.2236,3.2497,-3.7311,1.9707,0.00063656
-6.0647,1.208,-4.0263,3.6492,-1.3715
-6.5221,5.8724,-5.513,-3.3743,1.0427
-6.493,-1.2251,4.387,-4.5375,-1.7802
-5.8118,4.4536,-5.5384,-0.059304,5.5123
-6.4858,-1.4903,5.9358,1.2916,-2.7468
-5.5132,4.4003,5.2763,-0.76457,5.5897
-6.4749,-3.4503,2.4826,5.8525,3.6607
-6.2931,-2.9015,3.6324,2.8406,-0.41329
-6.2961,4.7834,-6.3041,1.0862,5.959
-6.642,0.5153,1.7162,-4.2071,-0.21457
-5.9428,4.5538,-5.7916,4.3355,5.3683
-6.1628,0.46939,2.8936,-4.9117,-1.2041
-6.1335,2.2697,-0.13367,-2.2594,0.57534
-6.0808,2.0066,-2.4303,-3.3925,0.60733
-6.4507,5.2041,4.1179,-1.3108,-2.1007
-6.7211,-2.2499,-5.47,-5.5618,2.7484
-6.2875,-4.7003,5.9362,-1.9544,-6.1703
-6.4199,-5.5218,5.5083,-2.2797,-3.4077
-6.1065,-0.38326,4.5317,-0.42702,-6.0996
-7.3931,7.0892,4.0398,-1.6238,-7.3802
-6.1951,2.4784,-5.5345,-0.67077,6.0659
-6.576,-2.8368,5.5462,-4.6851,3.1573
-5.9883,3.8094,5.454,1.2603,-2.5006
-6.5545,1.2766,0.82935,-2.1816,-0.032025
-6.0852,2.6589,-5.3312,3.6754,5.9795
-7.1127,-4.9955,6.4363,-3.1076,-6.8493
-5.8161,-4.735,1.7913,-0.11378,-5.1014
